county,species,month,hour,n_collisions,risk_score
Västernorrlands,Moose,3,19,16,0.2000
Västernorrlands,Moose,3,20,10,0.1200
Västernorrlands,Moose,3,21,13,0.1600
Västernorrlands,Moose,3,22,5,0.0533
Västernorrlands,Moose,3,23,6,0.0667
Västernorrlands,Moose,4,0,3,0.0267
Västernorrlands,Moose,4,1,2,0.0133
Västernorrlands,Moose,4,2,3,0.0267
Västernorrlands,Moose,4,4,3,0.0267
Västernorrlands,Moose,4,5,1,0.0000
Västernorrlands,Moose,4,6,8,0.0933
Västernorrlands,Moose,4,7,2,0.0133
Västernorrlands,Moose,4,8,4,0.0400
Västernorrlands,Moose,4,9,2,0.0133
Västernorrlands,Moose,4,10,3,0.0267
Västernorrlands,Moose,4,11,2,0.0133
Västernorrlands,Moose,4,12,1,0.0000
Västernorrlands,Moose,4,13,1,0.0000
Västernorrlands,Moose,4,14,2,0.0133
Västernorrlands,Moose,4,15,1,0.0000
Västernorrlands,Moose,4,16,2,0.0133
Västernorrlands,Moose,4,17,2,0.0133
Västernorrlands,Moose,4,18,3,0.0267
Västernorrlands,Moose,4,19,2,0.0133
Västernorrlands,Moose,4,20,2,0.0133
Västernorrlands,Moose,4,21,10,0.1200
Västernorrlands,Moose,4,22,7,0.0800
Västernorrlands,Moose,4,23,5,0.0533
Västernorrlands,Moose,5,0,12,0.1467
Västernorrlands,Moose,5,1,9,0.1067
Västernorrlands,Moose,5,2,7,0.0800
Västernorrlands,Moose,5,4,4,0.0400
Västernorrlands,Moose,5,5,5,0.0533
Västernorrlands,Moose,5,6,5,0.0533
Västernorrlands,Moose,5,7,9,0.1067
Västernorrlands,Moose,5,8,4,0.0400
Västernorrlands,Moose,5,9,3,0.0267
Västernorrlands,Moose,5,10,3,0.0267
Västernorrlands,Moose,5,11,5,0.0533
Västernorrlands,Moose,5,12,9,0.1067
Västernorrlands,Moose,5,13,4,0.0400
Västernorrlands,Moose,5,14,4,0.0400
Västernorrlands,Moose,5,15,5,0.0533
Västernorrlands,Moose,5,16,5,0.0533
Västernorrlands,Moose,5,17,3,0.0267
Västernorrlands,Moose,5,18,4,0.0400
Västernorrlands,Moose,5,19,5,0.0533
Västernorrlands,Moose,5,20,5,0.0533
Västernorrlands,Moose,5,21,4,0.0400
Västernorrlands,Moose,5,22,12,0.1467
Västernorrlands,Moose,5,23,15,0.1867
Västernorrlands,Moose,6,0,6,0.0667
Västernorrlands,Moose,6,1,7,0.0800
Västernorrlands,Moose,6,2,7,0.0800
Västernorrlands,Moose,6,3,2,0.0133
Västernorrlands,Moose,6,4,3,0.0267
Västernorrlands,Moose,6,5,5,0.0533
Västernorrlands,Moose,6,6,3,0.0267
Västernorrlands,Moose,6,7,6,0.0667
Västernorrlands,Moose,6,8,3,0.0267
Västernorrlands,Moose,6,9,6,0.0667
Västernorrlands,Moose,6,10,4,0.0400
Västernorrlands,Moose,6,11,5,0.0533
Västernorrlands,Moose,6,12,8,0.0933
Västernorrlands,Moose,6,13,4,0.0400
Västernorrlands,Moose,6,14,3,0.0267
Västernorrlands,Moose,6,15,5,0.0533
Västernorrlands,Moose,6,16,3,0.0267
Västernorrlands,Moose,6,17,3,0.0267
Västernorrlands,Moose,6,18,4,0.0400
Västernorrlands,Moose,6,20,2,0.0133
Västernorrlands,Moose,6,21,2,0.0133
Västernorrlands,Moose,6,22,4,0.0400
Västernorrlands,Moose,6,23,17,0.2133
Västernorrlands,Moose,7,0,8,0.0933
Västernorrlands,Moose,7,1,10,0.1200
Västernorrlands,Moose,7,2,6,0.0667
Västernorrlands,Moose,7,3,1,0.0000
Västernorrlands,Moose,7,4,4,0.0400
Västernorrlands,Moose,7,5,3,0.0267
Västernorrlands,Moose,7,6,5,0.0533
Västernorrlands,Moose,7,7,8,0.0933
Västernorrlands,Moose,7,8,10,0.1200
Västernorrlands,Moose,7,9,2,0.0133
Västernorrlands,Moose,7,10,5,0.0533
Västernorrlands,Moose,7,11,6,0.0667
Västernorrlands,Moose,7,12,1,0.0000
Västernorrlands,Moose,7,13,8,0.0933
Västernorrlands,Moose,7,14,5,0.0533
Västernorrlands,Moose,7,15,2,0.0133
Västernorrlands,Moose,7,16,6,0.0667
Västernorrlands,Moose,7,17,1,0.0000
Västernorrlands,Moose,7,18,7,0.0800
Västernorrlands,Moose,7,19,8,0.0933
Västernorrlands,Moose,7,20,3,0.0267
Västernorrlands,Moose,7,21,4,0.0400
Västernorrlands,Moose,7,22,8,0.0933
Västernorrlands,Moose,7,23,19,0.2400
Västernorrlands,Moose,8,0,7,0.0800
Västernorrlands,Moose,8,1,5,0.0533
Västernorrlands,Moose,8,2,3,0.0267
Västernorrlands,Moose,8,3,5,0.0533
Västernorrlands,Moose,8,4,4,0.0400
Västernorrlands,Moose,8,5,9,0.1067
Västernorrlands,Moose,8,6,15,0.1867
Västernorrlands,Moose,8,7,4,0.0400
Västernorrlands,Moose,8,8,7,0.0800
Västernorrlands,Moose,8,9,4,0.0400
Västernorrlands,Moose,8,10,6,0.0667
Västernorrlands,Moose,8,11,2,0.0133
Västernorrlands,Moose,8,12,8,0.0933
Västernorrlands,Moose,8,14,4,0.0400
Västernorrlands,Moose,8,15,1,0.0000
Västernorrlands,Moose,8,16,2,0.0133
Västernorrlands,Moose,8,17,6,0.0667
Västernorrlands,Moose,8,18,2,0.0133
Västernorrlands,Moose,8,19,3,0.0267
Västernorrlands,Moose,8,20,12,0.1467
Västernorrlands,Moose,8,21,13,0.1600
Västernorrlands,Moose,8,22,31,0.4000
Västernorrlands,Moose,8,23,19,0.2400
Västernorrlands,Moose,9,0,7,0.0800
Västernorrlands,Moose,9,1,9,0.1067
Västernorrlands,Moose,9,2,4,0.0400
Västernorrlands,Moose,9,3,3,0.0267
Västernorrlands,Moose,9,4,4,0.0400
Västernorrlands,Moose,9,5,14,0.1733
Västernorrlands,Moose,9,6,20,0.2533
Västernorrlands,Moose,9,7,14,0.1733
Västernorrlands,Moose,9,8,12,0.1467
Västernorrlands,Moose,9,9,14,0.1733
Västernorrlands,Moose,9,10,8,0.0933
Västernorrlands,Moose,9,11,7,0.0800
Västernorrlands,Moose,9,12,12,0.1467
Västernorrlands,Moose,9,13,9,0.1067
Västernorrlands,Moose,9,14,3,0.0267
Västernorrlands,Moose,9,15,3,0.0267
Västernorrlands,Moose,9,16,3,0.0267
Västernorrlands,Moose,9,17,5,0.0533
Västernorrlands,Moose,9,18,9,0.1067
Västernorrlands,Moose,9,19,23,0.2933
Västernorrlands,Moose,9,20,48,0.6267
Västernorrlands,Moose,9,21,25,0.3200
Västernorrlands,Moose,9,22,17,0.2133
Västernorrlands,Moose,9,23,11,0.1333
Västernorrlands,Moose,10,0,3,0.0267
Västernorrlands,Moose,10,1,4,0.0400
Västernorrlands,Moose,10,2,5,0.0533
Västernorrlands,Moose,10,3,4,0.0400
Västernorrlands,Moose,10,4,3,0.0267
Västernorrlands,Moose,10,5,5,0.0533
Västernorrlands,Moose,10,6,23,0.2933
Västernorrlands,Moose,10,7,33,0.4267
Västernorrlands,Moose,10,8,11,0.1333
Västernorrlands,Moose,10,9,15,0.1867
Västernorrlands,Moose,10,10,7,0.0800
Västernorrlands,Moose,10,11,7,0.0800
Västernorrlands,Moose,10,12,2,0.0133
Västernorrlands,Moose,10,13,8,0.0933
Västernorrlands,Moose,10,14,5,0.0533
Västernorrlands,Moose,10,15,12,0.1467
Västernorrlands,Moose,10,16,10,0.1200
Västernorrlands,Moose,10,17,24,0.3067
Västernorrlands,Moose,10,18,40,0.5200
Västernorrlands,Moose,10,19,59,0.7733
Västernorrlands,Moose,10,20,35,0.4533
Västernorrlands,Moose,10,21,18,0.2267
Västernorrlands,Moose,10,22,11,0.1333
Västernorrlands,Moose,10,23,6,0.0667
Västernorrlands,Moose,11,0,6,0.0667
Västernorrlands,Moose,11,1,2,0.0133
Västernorrlands,Moose,11,2,9,0.1067
Västernorrlands,Moose,11,3,4,0.0400
Västernorrlands,Moose,11,4,1,0.0000
Västernorrlands,Moose,11,5,1,0.0000
Västernorrlands,Moose,11,6,11,0.1333
Västernorrlands,Moose,11,7,14,0.1733
Västernorrlands,Moose,11,8,6,0.0667
Västernorrlands,Moose,11,9,7,0.0800
Västernorrlands,Moose,11,10,4,0.0400
Västernorrlands,Moose,11,11,1,0.0000
Västernorrlands,Moose,11,12,6,0.0667
Västernorrlands,Moose,11,13,8,0.0933
Västernorrlands,Moose,11,14,4,0.0400
Västernorrlands,Moose,11,15,16,0.2000
Västernorrlands,Moose,11,16,49,0.6400
Västernorrlands,Moose,11,17,53,0.6933
Västernorrlands,Moose,11,18,43,0.5600
Västernorrlands,Moose,11,19,17,0.2133
Västernorrlands,Moose,11,20,14,0.1733
Västernorrlands,Moose,11,21,17,0.2133
Västernorrlands,Moose,11,22,7,0.0800
Västernorrlands,Moose,11,23,7,0.0800
Västernorrlands,Moose,12,0,5,0.0533
Västernorrlands,Moose,12,1,1,0.0000
Västernorrlands,Moose,12,2,12,0.1467
Västernorrlands,Moose,12,3,8,0.0933
Västernorrlands,Moose,12,4,2,0.0133
Västernorrlands,Moose,12,5,7,0.0800
Västernorrlands,Moose,12,6,10,0.1200
Västernorrlands,Moose,12,7,9,0.1067
Västernorrlands,Moose,12,8,12,0.1467
Västernorrlands,Moose,12,9,15,0.1867
Västernorrlands,Moose,12,10,7,0.0800
Västernorrlands,Moose,12,11,7,0.0800
Västernorrlands,Moose,12,12,10,0.1200
Västernorrlands,Moose,12,13,7,0.0800
Västernorrlands,Moose,12,14,9,0.1067
Västernorrlands,Moose,12,15,19,0.2400
Västernorrlands,Moose,12,16,55,0.7200
Västernorrlands,Moose,12,17,61,0.8000
Västernorrlands,Moose,12,18,30,0.3867
Västernorrlands,Moose,12,19,23,0.2933
Västernorrlands,Moose,12,20,18,0.2267
Västernorrlands,Moose,12,21,15,0.1867
Västernorrlands,Moose,12,22,15,0.1867
Västernorrlands,Moose,12,23,10,0.1200
Västernorrlands,Other,1,1,2,1.0000
Västernorrlands,Other,1,4,1,0.0000
Västernorrlands,Other,1,14,1,0.0000
Västernorrlands,Other,1,17,1,0.0000
Västernorrlands,Other,1,18,2,1.0000
Västernorrlands,Other,2,2,1,0.0000
Västernorrlands,Other,2,7,1,0.0000
Västernorrlands,Other,2,19,1,0.0000
Västernorrlands,Other,2,23,1,0.0000
Västernorrlands,Other,3,15,1,0.0000
Västernorrlands,Other,3,19,1,0.0000
Västernorrlands,Other,3,22,1,0.0000
Västernorrlands,Other,4,0,1,0.0000
Västernorrlands,Other,4,5,1,0.0000
Västernorrlands,Other,4,10,1,0.0000
Västernorrlands,Other,4,20,1,0.0000
Västernorrlands,Other,4,22,1,0.0000
Västernorrlands,Other,5,1,1,0.0000
Västernorrlands,Other,5,15,1,0.0000
Västernorrlands,Other,5,17,1,0.0000
Västernorrlands,Other,6,4,1,0.0000
Västernorrlands,Other,6,7,1,0.0000
Västernorrlands,Other,6,23,2,1.0000
Västernorrlands,Other,7,9,1,0.0000
Västernorrlands,Other,7,20,1,0.0000
Västernorrlands,Other,7,23,1,0.0000
Västernorrlands,Other,8,14,1,0.0000
Västernorrlands,Other,8,21,2,1.0000
Västernorrlands,Other,9,12,1,0.0000
Västernorrlands,Other,9,13,1,0.0000
Västernorrlands,Other,9,14,1,0.0000
Västernorrlands,Other,9,18,1,0.0000
Västernorrlands,Other,9,21,2,1.0000
Västernorrlands,Other,9,22,1,0.0000
Västernorrlands,Other,10,6,1,0.0000
Västernorrlands,Other,10,7,1,0.0000
Västernorrlands,Other,10,12,2,1.0000
Västernorrlands,Other,11,8,1,0.0000
Västernorrlands,Other,12,6,1,0.0000
Västernorrlands,Other,12,13,1,0.0000
Västernorrlands,Other,12,15,1,0.0000
Västernorrlands,Other,12,17,1,0.0000
Västernorrlands,Other,12,22,1,0.0000
Västernorrlands,Red Deer,1,2,1,0.0000
Västernorrlands,Red Deer,1,3,1,0.0000
Västernorrlands,Red Deer,1,13,1,0.0000
Västernorrlands,Red Deer,1,16,2,0.1667
Västernorrlands,Red Deer,1,19,1,0.0000
Västernorrlands,Red Deer,1,20,1,0.0000
Västernorrlands,Red Deer,1,21,5,0.6667
Västernorrlands,Red Deer,2,2,1,0.0000
Västernorrlands,Red Deer,2,18,1,0.0000
Västernorrlands,Red Deer,2,21,3,0.3333
Västernorrlands,Red Deer,2,22,1,0.0000
Västernorrlands,Red Deer,3,6,2,0.1667
Västernorrlands,Red Deer,3,7,1,0.0000
Västernorrlands,Red Deer,3,19,3,0.3333
Västernorrlands,Red Deer,3,21,2,0.1667
Västernorrlands,Red Deer,4,1,1,0.0000
Västernorrlands,Red Deer,4,4,1,0.0000
Västernorrlands,Red Deer,4,5,1,0.0000
Västernorrlands,Red Deer,4,6,1,0.0000
Västernorrlands,Red Deer,4,7,1,0.0000
Västernorrlands,Red Deer,4,9,1,0.0000
Västernorrlands,Red Deer,4,11,2,0.1667
Västernorrlands,Red Deer,4,16,1,0.0000
Västernorrlands,Red Deer,4,21,1,0.0000
Västernorrlands,Red Deer,4,22,2,0.1667
Västernorrlands,Red Deer,4,23,1,0.0000
Västernorrlands,Red Deer,5,1,1,0.0000
Västernorrlands,Red Deer,5,6,1,0.0000
Västernorrlands,Red Deer,5,23,1,0.0000
Västernorrlands,Red Deer,7,0,1,0.0000
Västernorrlands,Red Deer,7,1,1,0.0000
Västernorrlands,Red Deer,7,5,1,0.0000
Västernorrlands,Red Deer,7,7,1,0.0000
Västernorrlands,Red Deer,8,2,1,0.0000
Västernorrlands,Red Deer,8,7,1,0.0000
Västernorrlands,Red Deer,8,18,1,0.0000
Västernorrlands,Red Deer,8,20,1,0.0000
Västernorrlands,Red Deer,8,21,1,0.0000
Västernorrlands,Red Deer,8,22,1,0.0000
Västernorrlands,Red Deer,9,1,1,0.0000
Västernorrlands,Red Deer,9,5,1,0.0000
Västernorrlands,Red Deer,9,7,1,0.0000
Västernorrlands,Red Deer,9,8,2,0.1667
Västernorrlands,Red Deer,9,10,1,0.0000
Västernorrlands,Red Deer,9,12,1,0.0000
Västernorrlands,Red Deer,9,19,2,0.1667
Västernorrlands,Red Deer,9,20,2,0.1667
Västernorrlands,Red Deer,9,23,1,0.0000
Västernorrlands,Red Deer,10,0,1,0.0000
Västernorrlands,Red Deer,10,4,2,0.1667
Västernorrlands,Red Deer,10,5,2,0.1667
Västernorrlands,Red Deer,10,6,4,0.5000
Västernorrlands,Red Deer,10,7,1,0.0000
Västernorrlands,Red Deer,10,8,1,0.0000
Västernorrlands,Red Deer,10,13,1,0.0000
Västernorrlands,Red Deer,10,16,1,0.0000
Västernorrlands,Red Deer,10,17,1,0.0000
Västernorrlands,Red Deer,10,18,3,0.3333
Västernorrlands,Red Deer,10,19,4,0.5000
Västernorrlands,Red Deer,10,21,1,0.0000
Västernorrlands,Red Deer,10,22,2,0.1667
Västernorrlands,Red Deer,10,23,3,0.3333
Västernorrlands,Red Deer,11,3,2,0.1667
Västernorrlands,Red Deer,11,5,4,0.5000
Västernorrlands,Red Deer,11,6,3,0.3333
Västernorrlands,Red Deer,11,7,1,0.0000
Västernorrlands,Red Deer,11,8,3,0.3333
Västernorrlands,Red Deer,11,9,1,0.0000
Västernorrlands,Red Deer,11,11,1,0.0000
Västernorrlands,Red Deer,11,15,1,0.0000
Västernorrlands,Red Deer,11,16,3,0.3333
Västernorrlands,Red Deer,11,17,7,1.0000
Västernorrlands,Red Deer,11,18,3,0.3333
Västernorrlands,Red Deer,11,19,2,0.1667
Västernorrlands,Red Deer,11,20,1,0.0000
Västernorrlands,Red Deer,11,22,2,0.1667
Västernorrlands,Red Deer,12,1,1,0.0000
Västernorrlands,Red Deer,12,2,1,0.0000
Västernorrlands,Red Deer,12,4,1,0.0000
Västernorrlands,Red Deer,12,5,1,0.0000
Västernorrlands,Red Deer,12,6,2,0.1667
Västernorrlands,Red Deer,12,7,1,0.0000
Västernorrlands,Red Deer,12,9,1,0.0000
Västernorrlands,Red Deer,12,12,1,0.0000
Västernorrlands,Red Deer,12,13,1,0.0000
Västernorrlands,Red Deer,12,16,2,0.1667
Västernorrlands,Red Deer,12,17,1,0.0000
Västernorrlands,Red Deer,12,18,1,0.0000
Västernorrlands,Red Deer,12,19,2,0.1667
Västernorrlands,Red Deer,12,20,1,0.0000
Västernorrlands,Red Deer,12,21,1,0.0000
Västernorrlands,Red Deer,12,22,1,0.0000
Västernorrlands,Roe Deer,1,0,24,0.1257
Västernorrlands,Roe Deer,1,1,26,0.1371
Västernorrlands,Roe Deer,1,2,18,0.0914
Västernorrlands,Roe Deer,1,3,19,0.0971
Västernorrlands,Roe Deer,1,4,14,0.0686
Västernorrlands,Roe Deer,1,5,26,0.1371
Västernorrlands,Roe Deer,1,6,76,0.4229
Västernorrlands,Roe Deer,1,7,45,0.2457
Västernorrlands,Roe Deer,1,8,73,0.4057
Västernorrlands,Roe Deer,1,9,58,0.3200
Västernorrlands,Roe Deer,1,10,22,0.1143
Västernorrlands,Roe Deer,1,11,19,0.0971
Västernorrlands,Roe Deer,1,12,27,0.1429
Västernorrlands,Roe Deer,1,13,14,0.0686
Västernorrlands,Roe Deer,1,14,23,0.1200
Västernorrlands,Roe Deer,1,15,43,0.2343
Västernorrlands,Roe Deer,1,16,100,0.5600
Västernorrlands,Roe Deer,1,17,95,0.5314
Västernorrlands,Roe Deer,1,18,56,0.3086
Västernorrlands,Roe Deer,1,19,45,0.2457
Västernorrlands,Roe Deer,1,20,52,0.2857
Västernorrlands,Roe Deer,1,21,53,0.2914
Västernorrlands,Roe Deer,1,22,42,0.2286
Västernorrlands,Roe Deer,1,23,36,0.1943
Västernorrlands,Roe Deer,2,0,15,0.0743
Västernorrlands,Roe Deer,2,1,10,0.0457
Västernorrlands,Roe Deer,2,2,15,0.0743
Västernorrlands,Roe Deer,2,3,8,0.0343
Västernorrlands,Roe Deer,2,4,11,0.0514
Västernorrlands,Roe Deer,2,5,18,0.0914
Västernorrlands,Roe Deer,2,6,42,0.2286
Västernorrlands,Roe Deer,2,7,49,0.2686
Västernorrlands,Roe Deer,2,8,30,0.1600
Västernorrlands,Roe Deer,2,9,38,0.2057
Västernorrlands,Roe Deer,2,10,29,0.1543
Västernorrlands,Roe Deer,2,11,11,0.0514
Västernorrlands,Roe Deer,2,12,23,0.1200
Västernorrlands,Roe Deer,2,13,17,0.0857
Västernorrlands,Roe Deer,2,14,18,0.0914
Västernorrlands,Roe Deer,2,15,15,0.0743
Västernorrlands,Roe Deer,2,16,33,0.1771
Västernorrlands,Roe Deer,2,17,61,0.3371
Västernorrlands,Roe Deer,2,18,65,0.3600
Västernorrlands,Roe Deer,2,19,52,0.2857
Västernorrlands,Roe Deer,2,20,41,0.2229
Västernorrlands,Roe Deer,2,21,29,0.1543
Västernorrlands,Roe Deer,2,22,35,0.1886
Västernorrlands,Roe Deer,2,23,21,0.1086
Västernorrlands,Roe Deer,3,0,18,0.0914
Västernorrlands,Roe Deer,3,1,5,0.0171
Västernorrlands,Roe Deer,3,2,6,0.0229
Västernorrlands,Roe Deer,3,3,5,0.0171
Västernorrlands,Roe Deer,3,4,3,0.0057
Västernorrlands,Roe Deer,3,5,19,0.0971
Västernorrlands,Roe Deer,3,6,34,0.1829
Västernorrlands,Roe Deer,3,7,31,0.1657
Västernorrlands,Roe Deer,3,8,36,0.1943
Västernorrlands,Roe Deer,3,9,21,0.1086
Västernorrlands,Roe Deer,3,10,19,0.0971
Västernorrlands,Roe Deer,3,11,16,0.0800
Västernorrlands,Roe Deer,3,12,21,0.1086
Västernorrlands,Roe Deer,3,13,14,0.0686
Västernorrlands,Roe Deer,3,14,13,0.0629
Västernorrlands,Roe Deer,3,15,14,0.0686
Västernorrlands,Roe Deer,3,16,22,0.1143
Västernorrlands,Roe Deer,3,17,31,0.1657
Västernorrlands,Roe Deer,3,18,57,0.3143
Västernorrlands,Roe Deer,3,19,57,0.3143
Västernorrlands,Roe Deer,3,20,42,0.2286
Västernorrlands,Roe Deer,3,21,36,0.1943
Västernorrlands,Roe Deer,3,22,43,0.2343
Västernorrlands,Roe Deer,3,23,25,0.1314
Västernorrlands,Roe Deer,4,0,15,0.0743
Västernorrlands,Roe Deer,4,1,7,0.0286
Västernorrlands,Roe Deer,4,2,12,0.0571
Västernorrlands,Roe Deer,4,3,5,0.0171
Västernorrlands,Roe Deer,4,4,5,0.0171
Västernorrlands,Roe Deer,4,5,22,0.1143
Västernorrlands,Roe Deer,4,6,44,0.2400
Västernorrlands,Roe Deer,4,7,33,0.1771
Västernorrlands,Roe Deer,4,8,31,0.1657
Västernorrlands,Roe Deer,4,9,22,0.1143
Västernorrlands,Roe Deer,4,10,22,0.1143
Västernorrlands,Roe Deer,4,11,23,0.1200
Västernorrlands,Roe Deer,4,12,20,0.1029
Västernorrlands,Roe Deer,4,13,12,0.0571
Västernorrlands,Roe Deer,4,14,19,0.0971
Västernorrlands,Roe Deer,4,15,27,0.1429
Västernorrlands,Roe Deer,4,16,27,0.1429
Västernorrlands,Roe Deer,4,17,15,0.0743
Västernorrlands,Roe Deer,4,18,22,0.1143
Västernorrlands,Roe Deer,4,19,26,0.1371
Västernorrlands,Roe Deer,4,20,37,0.2000
Västernorrlands,Roe Deer,4,21,83,0.4629
Västernorrlands,Roe Deer,4,22,42,0.2286
Västernorrlands,Roe Deer,4,23,19,0.0971
Västernorrlands,Roe Deer,5,0,20,0.1029
Västernorrlands,Roe Deer,5,1,7,0.0286
Västernorrlands,Roe Deer,5,2,9,0.0400
Västernorrlands,Roe Deer,5,3,8,0.0343
Västernorrlands,Roe Deer,5,4,14,0.0686
Västernorrlands,Roe Deer,5,5,21,0.1086
Västernorrlands,Roe Deer,5,6,57,0.3143
Västernorrlands,Roe Deer,5,7,39,0.2114
Västernorrlands,Roe Deer,5,8,27,0.1429
Västernorrlands,Roe Deer,5,9,25,0.1314
Västernorrlands,Roe Deer,5,10,21,0.1086
Västernorrlands,Roe Deer,5,11,29,0.1543
Västernorrlands,Roe Deer,5,12,17,0.0857
Västernorrlands,Roe Deer,5,13,17,0.0857
Västernorrlands,Roe Deer,5,14,26,0.1371
Västernorrlands,Roe Deer,5,15,18,0.0914
Västernorrlands,Roe Deer,5,16,20,0.1029
Västernorrlands,Roe Deer,5,17,17,0.0857
Västernorrlands,Roe Deer,5,18,22,0.1143
Västernorrlands,Roe Deer,5,19,20,0.1029
Västernorrlands,Roe Deer,5,20,27,0.1429
Västernorrlands,Roe Deer,5,21,39,0.2114
Västernorrlands,Roe Deer,5,22,57,0.3143
Västernorrlands,Roe Deer,5,23,36,0.1943
Västernorrlands,Roe Deer,6,0,20,0.1029
Västernorrlands,Roe Deer,6,1,18,0.0914
Västernorrlands,Roe Deer,6,2,14,0.0686
Västernorrlands,Roe Deer,6,3,14,0.0686
Västernorrlands,Roe Deer,6,4,9,0.0400
Västernorrlands,Roe Deer,6,5,11,0.0514
Västernorrlands,Roe Deer,6,6,37,0.2000
Västernorrlands,Roe Deer,6,7,24,0.1257
Västernorrlands,Roe Deer,6,8,18,0.0914
Västernorrlands,Roe Deer,6,9,22,0.1143
Västernorrlands,Roe Deer,6,10,24,0.1257
Västernorrlands,Roe Deer,6,11,20,0.1029
Västernorrlands,Roe Deer,6,12,16,0.0800
Västernorrlands,Roe Deer,6,13,17,0.0857
Västernorrlands,Roe Deer,6,14,15,0.0743
Västernorrlands,Roe Deer,6,15,16,0.0800
Västernorrlands,Roe Deer,6,16,7,0.0286
Västernorrlands,Roe Deer,6,17,13,0.0629
Västernorrlands,Roe Deer,6,18,13,0.0629
Västernorrlands,Roe Deer,6,19,16,0.0800
Västernorrlands,Roe Deer,6,20,14,0.0686
Västernorrlands,Roe Deer,6,21,32,0.1714
Västernorrlands,Roe Deer,6,22,26,0.1371
Västernorrlands,Roe Deer,6,23,41,0.2229
Västernorrlands,Roe Deer,7,0,16,0.0800
Västernorrlands,Roe Deer,7,1,11,0.0514
Västernorrlands,Roe Deer,7,2,15,0.0743
Västernorrlands,Roe Deer,7,3,9,0.0400
Västernorrlands,Roe Deer,7,4,9,0.0400
Västernorrlands,Roe Deer,7,5,11,0.0514
Västernorrlands,Roe Deer,7,6,33,0.1771
Västernorrlands,Roe Deer,7,7,19,0.0971
Västernorrlands,Roe Deer,7,8,24,0.1257
Västernorrlands,Roe Deer,7,9,17,0.0857
Västernorrlands,Roe Deer,7,10,22,0.1143
Västernorrlands,Roe Deer,7,11,16,0.0800
Västernorrlands,Roe Deer,7,12,23,0.1200
Västernorrlands,Roe Deer,7,13,21,0.1086
Västernorrlands,Roe Deer,7,14,25,0.1314
Västernorrlands,Roe Deer,7,15,13,0.0629
Västernorrlands,Roe Deer,7,16,19,0.0971
Västernorrlands,Roe Deer,7,17,15,0.0743
Västernorrlands,Roe Deer,7,18,24,0.1257
Västernorrlands,Roe Deer,7,19,22,0.1143
Västernorrlands,Roe Deer,7,20,20,0.1029
Västernorrlands,Roe Deer,7,21,22,0.1143
Västernorrlands,Roe Deer,7,22,33,0.1771
Västernorrlands,Roe Deer,7,23,26,0.1371
Västernorrlands,Roe Deer,8,0,6,0.0229
Västernorrlands,Roe Deer,8,1,6,0.0229
Västernorrlands,Roe Deer,8,2,4,0.0114
Västernorrlands,Roe Deer,8,3,2,0.0000
Västernorrlands,Roe Deer,8,4,8,0.0343
Västernorrlands,Roe Deer,8,5,12,0.0571
Västernorrlands,Roe Deer,8,6,29,0.1543
Västernorrlands,Roe Deer,8,7,18,0.0914
Västernorrlands,Roe Deer,8,8,16,0.0800
Västernorrlands,Roe Deer,8,9,11,0.0514
Västernorrlands,Roe Deer,8,10,15,0.0743
Västernorrlands,Roe Deer,8,11,19,0.0971
Västernorrlands,Roe Deer,8,12,24,0.1257
Västernorrlands,Roe Deer,8,13,21,0.1086
Västernorrlands,Roe Deer,8,14,18,0.0914
Västernorrlands,Roe Deer,8,15,16,0.0800
Västernorrlands,Roe Deer,8,16,23,0.1200
Västernorrlands,Roe Deer,8,17,18,0.0914
Västernorrlands,Roe Deer,8,18,17,0.0857
Västernorrlands,Roe Deer,8,19,16,0.0800
Västernorrlands,Roe Deer,8,20,17,0.0857
Västernorrlands,Roe Deer,8,21,30,0.1600
Västernorrlands,Roe Deer,8,22,33,0.1771
Västernorrlands,Roe Deer,8,23,19,0.0971
Västernorrlands,Roe Deer,9,0,9,0.0400
Västernorrlands,Roe Deer,9,1,9,0.0400
Västernorrlands,Roe Deer,9,2,2,0.0000
Västernorrlands,Roe Deer,9,3,3,0.0057
Västernorrlands,Roe Deer,9,4,5,0.0171
Västernorrlands,Roe Deer,9,5,21,0.1086
Västernorrlands,Roe Deer,9,6,55,0.3029
Västernorrlands,Roe Deer,9,7,70,0.3886
Västernorrlands,Roe Deer,9,8,28,0.1486
Västernorrlands,Roe Deer,9,9,33,0.1771
Västernorrlands,Roe Deer,9,10,17,0.0857
Västernorrlands,Roe Deer,9,11,14,0.0686
Västernorrlands,Roe Deer,9,12,10,0.0457
Västernorrlands,Roe Deer,9,13,8,0.0343
Västernorrlands,Roe Deer,9,14,13,0.0629
Västernorrlands,Roe Deer,9,15,11,0.0514
Västernorrlands,Roe Deer,9,16,19,0.0971
Västernorrlands,Roe Deer,9,17,27,0.1429
Västernorrlands,Roe Deer,9,18,28,0.1486
Västernorrlands,Roe Deer,9,19,50,0.2743
Västernorrlands,Roe Deer,9,20,45,0.2457
Västernorrlands,Roe Deer,9,21,18,0.0914
Västernorrlands,Roe Deer,9,22,12,0.0571
Västernorrlands,Roe Deer,9,23,12,0.0571
Västernorrlands,Roe Deer,10,0,16,0.0800
Västernorrlands,Roe Deer,10,1,10,0.0457
Västernorrlands,Roe Deer,10,2,3,0.0057
Västernorrlands,Roe Deer,10,3,11,0.0514
